,status,price,bed,bath,acre_lot,state,zip_code,house_size,sold_date
155,for_sale,465000.0,3.0,3.0,0.28,New Jersey,8854.0,1464.0,2020-01-09
156,for_sale,465000.0,3.0,3.0,0.28,New Jersey,8854.0,1464.0,2020-01-09
157,for_sale,129900.0,3.0,1.0,0.03,Pennsylvania,19140.0,1350.0,2020-01-09
158,for_sale,465000.0,3.0,3.0,0.28,New Jersey,8854.0,1464.0,2020-01-09
159,for_sale,129900.0,3.0,1.0,0.03,Pennsylvania,19140.0,1350.0,2020-01-09
160,for_sale,139000.0,3.0,2.0,0.02,Pennsylvania,19139.0,942.0,2020-01-09
161,for_sale,465000.0,3.0,3.0,0.28,New Jersey,8854.0,1464.0,2020-01-09
162,for_sale,79900.0,3.0,1.0,0.02,Pennsylvania,19120.0,1120.0,2020-01-09
163,for_sale,510000.0,5.0,3.0,0.35,New York,11727.0,2300.0,2020-01-09
164,for_sale,830000.0,4.0,4.0,1.0,New Jersey,8502.0,2560.0,2020-01-09
165,for_sale,465000.0,3.0,3.0,0.28,New Jersey,8854.0,1464.0,2020-01-09
166,for_sale,365000.0,3.0,2.0,0.21,New Jersey,8077.0,2182.0,2020-01-09
167,for_sale,129900.0,3.0,1.0,0.03,Pennsylvania,19140.0,1350.0,2020-01-09
168,for_sale,365000.0,3.0,2.0,0.21,New Jersey,8077.0,2182.0,2020-01-09
169,for_sale,830000.0,4.0,4.0,1.0,New Jersey,8502.0,2560.0,2020-01-09
170,for_sale,279900.0,2.0,1.0,1.4,Connecticut,6385.0,960.0,2020-01-10
171,for_sale,1369000.0,4.0,4.0,0.02,Pennsylvania,19146.0,3300.0,2020-01-10
172,for_sale,279900.0,2.0,1.0,1.4,Connecticut,6385.0,960.0,2020-01-10
173,for_sale,1369000.0,4.0,4.0,0.02,Pennsylvania,19146.0,3300.0,2020-01-10
174,for_sale,549000.0,3.0,2.0,0.25,New York,12534.0,1890.0,2020-01-10
175,for_sale,736000.0,4.0,3.0,1.04,New Jersey,8205.0,3711.0,2020-01-10
176,for_sale,736000.0,4.0,3.0,1.04,New Jersey,8205.0,3711.0,2020-01-10
177,for_sale,244900.0,3.0,2.0,0.11,Delaware,19805.0,1450.0,2020-01-10
178,for_sale,549000.0,3.0,2.0,0.25,New York,12534.0,1890.0,2020-01-10
179,for_sale,749999.0,4.0,4.0,0.08,New Jersey,7202.0,2880.0,2020-01-10
180,for_sale,99999.0,3.0,1.0,0.03,Pennsylvania,19142.0,960.0,2020-01-10
181,for_sale,736000.0,4.0,3.0,1.04,New Jersey,8205.0,3711.0,2020-01-10
182,for_sale,279900.0,2.0,1.0,1.4,Connecticut,6385.0,960.0,2020-01-10
183,for_sale,749999.0,4.0,4.0,0.08,New Jersey,7202.0,2880.0,2020-01-10
184,for_sale,736000.0,4.0,3.0,1.04,New Jersey,8205.0,3711.0,2020-01-10
185,for_sale,549000.0,3.0,2.0,0.25,New York,12534.0,1890.0,2020-01-10
186,for_sale,279900.0,2.0,1.0,1.4,Connecticut,6385.0,960.0,2020-01-10
187,for_sale,749999.0,4.0,4.0,0.08,New Jersey,7202.0,2880.0,2020-01-10
188,for_sale,279900.0,2.0,1.0,1.4,Connecticut,6385.0,960.0,2020-01-10
189,for_sale,279900.0,2.0,1.0,1.4,Connecticut,6385.0,960.0,2020-01-10
190,for_sale,279900.0,2.0,1.0,1.4,Connecticut,6385.0,960.0,2020-01-10
191,for_sale,749999.0,4.0,4.0,0.08,New Jersey,7202.0,2880.0,2020-01-10
192,for_sale,749999.0,4.0,4.0,0.08,New Jersey,7202.0,2880.0,2020-01-10
193,for_sale,736000.0,4.0,3.0,1.04,New Jersey,8205.0,3711.0,2020-01-10
194,for_sale,279900.0,2.0,1.0,1.4,Connecticut,6385.0,960.0,2020-01-10
195,for_sale,749999.0,4.0,4.0,0.08,New Jersey,7202.0,2880.0,2020-01-10
196,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
197,for_sale,424900.0,3.0,2.0,0.23,New Jersey,8055.0,1964.0,2020-01-13
198,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
199,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
200,for_sale,519000.0,4.0,3.0,0.54,New York,12518.0,2612.0,2020-01-13
201,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
202,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
203,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
204,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
205,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
206,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
207,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
208,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
209,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
210,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
211,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
212,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
213,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
214,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
215,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
216,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
217,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
218,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
219,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
220,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
221,for_sale,519000.0,4.0,3.0,0.54,New York,12518.0,2612.0,2020-01-13
222,for_sale,424900.0,3.0,2.0,0.23,New Jersey,8055.0,1964.0,2020-01-13
223,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
224,for_sale,424900.0,3.0,2.0,0.23,New Jersey,8055.0,1964.0,2020-01-13
225,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
226,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
227,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
228,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
229,for_sale,424900.0,3.0,2.0,0.23,New Jersey,8055.0,1964.0,2020-01-13
230,for_sale,424900.0,3.0,2.0,0.23,New Jersey,8055.0,1964.0,2020-01-13
231,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
232,for_sale,450000.0,4.0,3.0,1.62,Connecticut,6019.0,2893.0,2020-01-13
233,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
234,for_sale,415000.0,4.0,3.0,1.91,Connecticut,6354.0,2888.0,2020-01-13
235,for_sale,250000.0,3.0,2.0,0.18,Connecticut,6517.0,1041.0,2020-01-14
236,for_sale,465000.0,4.0,2.0,0.17,New Jersey,7734.0,1845.0,2020-01-14
237,for_sale,325000.0,12.0,2.0,0.09,Connecticut,6610.0,2226.0,2020-01-14
238,for_sale,250000.0,3.0,2.0,0.18,Connecticut,6517.0,1041.0,2020-01-14
239,for_sale,289900.0,3.0,2.0,0.03,Pennsylvania,19134.0,1332.0,2020-01-14
240,for_sale,325000.0,4.0,3.0,0.33,New Jersey,8052.0,2047.0,2020-01-14
241,for_sale,465000.0,4.0,2.0,0.17,New Jersey,7734.0,1845.0,2020-01-14
242,for_sale,465000.0,4.0,2.0,0.17,New Jersey,7734.0,1845.0,2020-01-14
243,for_sale,325000.0,12.0,2.0,0.09,Connecticut,6610.0,2226.0,2020-01-14
244,for_sale,465000.0,4.0,2.0,0.17,New Jersey,7734.0,1845.0,2020-01-14
245,for_sale,325000.0,12.0,2.0,0.09,Connecticut,6610.0,2226.0,2020-01-14
246,for_sale,465000.0,4.0,2.0,0.17,New Jersey,7734.0,1845.0,2020-01-14
247,for_sale,325000.0,4.0,3.0,0.33,New Jersey,8052.0,2047.0,2020-01-14
248,for_sale,250000.0,3.0,2.0,0.18,Connecticut,6517.0,1041.0,2020-01-14
249,for_sale,625000.0,4.0,4.0,0.49,Pennsylvania,19311.0,4532.0,2020-01-14
250,for_sale,250000.0,3.0,2.0,0.18,Connecticut,6517.0,1041.0,2020-01-14
251,for_sale,289900.0,3.0,2.0,0.03,Pennsylvania,19134.0,1332.0,2020-01-14
252,for_sale,250000.0,3.0,2.0,0.18,Connecticut,6517.0,1041.0,2020-01-14
253,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
254,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
255,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
256,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
257,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
258,for_sale,499000.0,3.0,2.0,1.51,Connecticut,6877.0,1170.0,2020-01-15
259,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
260,for_sale,1300000.0,2.0,2.0,0.16,New Jersey,8724.0,1477.0,2020-01-15
261,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
262,for_sale,1300000.0,2.0,2.0,0.16,New Jersey,8724.0,1477.0,2020-01-15
263,for_sale,399900.0,4.0,3.0,0.41,New Jersey,8043.0,2150.0,2020-01-15
264,for_sale,499000.0,3.0,2.0,1.51,Connecticut,6877.0,1170.0,2020-01-15
265,for_sale,499000.0,3.0,2.0,1.51,Connecticut,6877.0,1170.0,2020-01-15
266,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
267,for_sale,499000.0,3.0,2.0,1.51,Connecticut,6877.0,1170.0,2020-01-15
268,for_sale,399900.0,4.0,3.0,0.41,New Jersey,8043.0,2150.0,2020-01-15
269,for_sale,499000.0,3.0,2.0,1.51,Connecticut,6877.0,1170.0,2020-01-15
270,for_sale,1300000.0,2.0,2.0,0.16,New Jersey,8724.0,1477.0,2020-01-15
271,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
272,for_sale,1300000.0,2.0,2.0,0.16,New Jersey,8724.0,1477.0,2020-01-15
273,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
274,for_sale,1300000.0,2.0,2.0,0.16,New Jersey,8724.0,1477.0,2020-01-15
275,for_sale,1169000.0,3.0,3.0,4.0,Maine,4605.0,3516.0,2020-01-15
276,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
277,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
278,for_sale,339900.0,3.0,3.0,0.28,Connecticut,6032.0,1132.0,2020-01-16
279,for_sale,339900.0,3.0,3.0,0.28,Connecticut,6032.0,1132.0,2020-01-16
280,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
281,for_sale,339900.0,3.0,3.0,0.28,Connecticut,6032.0,1132.0,2020-01-16
282,for_sale,329000.0,5.0,3.0,0.38,Connecticut,6360.0,2281.0,2020-01-16
283,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
284,for_sale,569000.0,4.0,2.0,0.18,New Jersey,8904.0,2214.0,2020-01-16
285,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
286,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
287,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
288,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
289,for_sale,339900.0,3.0,3.0,0.28,Connecticut,6032.0,1132.0,2020-01-16
290,for_sale,339900.0,3.0,3.0,0.28,Connecticut,6032.0,1132.0,2020-01-16
291,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
292,for_sale,409000.0,9.0,3.0,0.2,Connecticut,6513.0,3539.0,2020-01-16
293,for_sale,329000.0,5.0,3.0,0.38,Connecticut,6360.0,2281.0,2020-01-16
294,for_sale,329000.0,5.0,3.0,0.38,Connecticut,6360.0,2281.0,2020-01-16
295,for_sale,6695000.0,8.0,11.0,7.25,Connecticut,6840.0,11043.0,2020-01-16
296,for_sale,329900.0,2.0,2.0,0.09,Massachusetts,1604.0,768.0,2020-01-16
