status,price,bed,bath,acre_lot,state,zip_code,house_size,sold_date,time_interval
for_sale,1750000.0,6.0,3.0,0.04,New York,11207.0,9720.0,2020-02-07,0.0
for_sale,245000.0,3.0,2.0,0.1,New Jersey,8027.0,1332.0,2020-02-07,0.0
for_sale,895000.0,3.0,3.0,0.13,Rhode Island,2904.0,2952.0,2020-02-07,0.0
for_sale,399000.0,3.0,1.0,12.3,Connecticut,6268.0,1674.0,2020-02-07,0.0
for_sale,1750000.0,6.0,3.0,0.04,New York,11207.0,9720.0,2020-02-07,0.0
for_sale,399000.0,3.0,1.0,12.3,Connecticut,6268.0,1674.0,2020-02-07,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,749000.0,3.0,2.0,2.21,New York,10576.0,1296.0,2020-02-10,0.0
for_sale,315000.0,4.0,2.0,0.46,New Jersey,8094.0,1998.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,749000.0,3.0,2.0,2.21,New York,10576.0,1296.0,2020-02-10,0.0
for_sale,285000.0,2.0,2.0,0.14,New Jersey,8757.0,1153.0,2020-02-10,0.0
for_sale,315000.0,4.0,2.0,0.46,New Jersey,8094.0,1998.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,315000.0,4.0,2.0,0.46,New Jersey,8094.0,1998.0,2020-02-10,0.0
for_sale,5500000.0,6.0,7.0,2.0,New York,11568.0,5926.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,285000.0,2.0,2.0,0.14,New Jersey,8757.0,1153.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,285000.0,2.0,2.0,0.14,New Jersey,8757.0,1153.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,315000.0,4.0,2.0,0.46,New Jersey,8094.0,1998.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,285000.0,2.0,2.0,0.14,New Jersey,8757.0,1153.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,285000.0,2.0,2.0,0.14,New Jersey,8757.0,1153.0,2020-02-10,0.0
for_sale,315000.0,4.0,2.0,0.46,New Jersey,8094.0,1998.0,2020-02-10,0.0
for_sale,315000.0,4.0,2.0,0.46,New Jersey,8094.0,1998.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,469900.0,3.0,3.0,0.45,Connecticut,6277.0,2128.0,2020-02-10,0.0
for_sale,285000.0,2.0,2.0,0.14,New Jersey,8757.0,1153.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,315000.0,4.0,2.0,0.46,New Jersey,8094.0,1998.0,2020-02-10,0.0
for_sale,445000.0,3.0,3.0,0.39,Delaware,19802.0,2325.0,2020-02-10,0.0
for_sale,179000.0,6.0,3.0,0.15,Connecticut,6790.0,1566.0,2020-02-10,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,530000.0,4.0,2.0,3.12,New Jersey,8003.0,2584.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,795000.0,3.0,3.0,2.1,Pennsylvania,19355.0,3264.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,144900.0,2.0,1.0,0.12,Connecticut,6360.0,684.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,345000.0,2.0,2.0,0.07,New Jersey,8835.0,1350.0,2020-02-11,0.0
for_sale,160000.0,3.0,2.0,0.21,Connecticut,6226.0,1132.0,2020-02-11,0.0
for_sale,249900.0,3.0,2.0,0.14,New Jersey,8109.0,1653.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,220000.0,3.0,1.0,0.03,Pennsylvania,19111.0,1054.0,2020-02-12,0.0
for_sale,799000.0,2.0,3.0,0.08,New York,10567.0,2259.0,2020-02-12,0.0
for_sale,220000.0,3.0,1.0,0.03,Pennsylvania,19111.0,1054.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,310000.0,3.0,2.0,0.34,Connecticut,6403.0,1392.0,2020-02-12,0.0
for_sale,799900.0,4.0,3.0,0.29,New Jersey,8033.0,2317.0,2020-02-12,0.0
for_sale,799900.0,4.0,3.0,0.29,New Jersey,8033.0,2317.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,249900.0,3.0,2.0,0.14,New Jersey,8109.0,1653.0,2020-02-12,0.0
for_sale,310000.0,3.0,2.0,0.34,Connecticut,6403.0,1392.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,799000.0,2.0,3.0,0.08,New York,10567.0,2259.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,799000.0,2.0,3.0,0.08,New York,10567.0,2259.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,310000.0,3.0,2.0,0.34,Connecticut,6403.0,1392.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,220000.0,3.0,1.0,0.03,Pennsylvania,19111.0,1054.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,249900.0,3.0,2.0,0.14,New Jersey,8109.0,1653.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,440000.0,7.0,5.0,0.09,Rhode Island,2908.0,3706.0,2020-02-12,0.0
for_sale,849900.0,6.0,6.0,0.99,Connecticut,6473.0,4821.0,2020-02-13,0.0
for_sale,849900.0,6.0,6.0,0.99,Connecticut,6473.0,4821.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,65000.0,3.0,1.0,0.2,New Jersey,8012.0,1556.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,65000.0,3.0,1.0,0.2,New Jersey,8012.0,1556.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,65000.0,3.0,1.0,0.2,New Jersey,8012.0,1556.0,2020-02-13,0.0
for_sale,849900.0,6.0,6.0,0.99,Connecticut,6473.0,4821.0,2020-02-13,0.0
for_sale,699000.0,5.0,2.0,0.07,New York,10466.0,1440.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,849900.0,6.0,6.0,0.99,Connecticut,6473.0,4821.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,65000.0,3.0,1.0,0.2,New Jersey,8012.0,1556.0,2020-02-13,0.0
for_sale,400000.0,3.0,2.0,0.14,Pennsylvania,19128.0,1788.0,2020-02-13,0.0
for_sale,290000.0,3.0,3.0,0.06,New Jersey,8012.0,1686.0,2020-02-13,0.0
for_sale,849900.0,6.0,6.0,0.99,Connecticut,6473.0,4821.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,849900.0,6.0,6.0,0.99,Connecticut,6473.0,4821.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,400000.0,3.0,2.0,0.14,Pennsylvania,19128.0,1788.0,2020-02-13,0.0
for_sale,240000.0,3.0,2.0,0.17,Connecticut,6114.0,1682.0,2020-02-13,0.0
for_sale,290000.0,3.0,3.0,0.06,New Jersey,8012.0,1686.0,2020-02-13,0.0
for_sale,65000.0,3.0,1.0,0.2,New Jersey,8012.0,1556.0,2020-02-13,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,339000.0,2.0,2.0,0.16,New Jersey,8755.0,1883.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,549000.0,6.0,3.0,0.06,New Jersey,7305.0,2657.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,339000.0,2.0,2.0,0.16,New Jersey,8755.0,1883.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,549000.0,6.0,3.0,0.06,New Jersey,7305.0,2657.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,339000.0,2.0,2.0,0.16,New Jersey,8755.0,1883.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,549000.0,6.0,3.0,0.06,New Jersey,7305.0,2657.0,2020-02-14,0.0
for_sale,549000.0,6.0,3.0,0.06,New Jersey,7305.0,2657.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,339000.0,2.0,2.0,0.16,New Jersey,8755.0,1883.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,339000.0,2.0,2.0,0.16,New Jersey,8755.0,1883.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,339000.0,2.0,2.0,0.16,New Jersey,8755.0,1883.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,299900.0,4.0,2.0,0.16,Rhode Island,2885.0,1489.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,859000.0,1.0,1.0,0.02,Massachusetts,2114.0,987.0,2020-02-14,0.0
for_sale,578000.0,3.0,2.0,0.03,Massachusetts,2125.0,1506.0,2020-02-14,0.0
for_sale,309900.0,3.0,1.0,0.29,New Jersey,8075.0,1464.0,2020-02-15,0.0
for_sale,309900.0,3.0,1.0,0.29,New Jersey,8075.0,1464.0,2020-02-15,0.0
for_sale,309900.0,3.0,1.0,0.29,New Jersey,8075.0,1464.0,2020-02-15,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,85000.0,2.0,1.0,0.02,Pennsylvania,19134.0,672.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,531000.0,3.0,3.0,0.11,New Jersey,8203.0,1942.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,380000.0,4.0,2.0,0.44,Connecticut,6483.0,2128.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,520000.0,4.0,3.0,0.28,New Jersey,8061.0,2502.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,85000.0,2.0,1.0,0.02,Pennsylvania,19134.0,672.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,520000.0,4.0,3.0,0.28,New Jersey,8061.0,2502.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,85000.0,2.0,1.0,0.02,Pennsylvania,19134.0,672.0,2020-02-18,0.0
for_sale,531000.0,3.0,3.0,0.11,New Jersey,8203.0,1942.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,520000.0,4.0,3.0,0.28,New Jersey,8061.0,2502.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,264900.0,4.0,4.0,0.13,Connecticut,6241.0,2322.0,2020-02-18,0.0
for_sale,825000.0,5.0,3.0,0.41,New Jersey,7936.0,3600.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,615000.0,3.0,2.0,0.11,Maine,4103.0,1658.0,2020-02-18,0.0
for_sale,520000.0,4.0,3.0,0.28,New Jersey,8061.0,2502.0,2020-02-18,0.0
for_sale,520000.0,4.0,3.0,0.28,New Jersey,8061.0,2502.0,2020-02-18,0.0
for_sale,375000.0,4.0,2.0,0.36,New Jersey,8880.0,1341.0,2020-02-19,0.0
for_sale,475000.0,4.0,4.0,0.27,Connecticut,6492.0,3222.0,2020-02-19,0.0
for_sale,375000.0,4.0,2.0,0.36,New Jersey,8880.0,1341.0,2020-02-19,0.0
for_sale,375000.0,4.0,2.0,0.36,New Jersey,8880.0,1341.0,2020-02-19,0.0
for_sale,375000.0,4.0,2.0,0.36,New Jersey,8880.0,1341.0,2020-02-19,0.0
for_sale,375000.0,4.0,2.0,0.36,New Jersey,8880.0,1341.0,2020-02-19,0.0
for_sale,375000.0,4.0,2.0,0.36,New Jersey,8880.0,1341.0,2020-02-19,0.0
for_sale,699000.0,4.0,3.0,0.11,New York,10704.0,2164.0,2020-02-19,0.0
for_sale,699000.0,4.0,3.0,0.11,New York,10704.0,2164.0,2020-02-19,0.0
for_sale,375000.0,4.0,2.0,0.36,New Jersey,8880.0,1341.0,2020-02-19,0.0
