,status,price,bed,bath,acre_lot,state,zip_code,house_size,sold_date
4849,for_sale,110000.0,3.0,1.0,0.03,Pennsylvania,19143.0,1356.0,2020-07-22
4850,for_sale,3425000.0,6.0,3.0,0.05,New York,11222.0,2844.0,2020-07-22
4851,for_sale,425000.0,5.0,3.0,0.23,New Jersey,8234.0,2882.0,2020-07-22
4852,for_sale,110000.0,3.0,1.0,0.03,Pennsylvania,19143.0,1356.0,2020-07-22
4853,for_sale,425000.0,5.0,3.0,0.23,New Jersey,8234.0,2882.0,2020-07-22
4854,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4855,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4856,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4857,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4858,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4859,for_sale,199900.0,2.0,1.0,0.17,Connecticut,6770.0,840.0,2020-07-23
4860,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4861,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4862,for_sale,1398000.0,5.0,6.0,2.01,Connecticut,6883.0,3854.0,2020-07-23
4863,for_sale,300000.0,6.0,2.0,0.26,Connecticut,6340.0,2741.0,2020-07-23
4864,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4865,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4866,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4867,for_sale,1095000.0,6.0,4.0,0.1,New York,10314.0,2600.0,2020-07-23
4868,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4869,for_sale,300000.0,6.0,2.0,0.26,Connecticut,6340.0,2741.0,2020-07-23
4870,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4871,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4872,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4873,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4874,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4875,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4876,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4877,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4878,for_sale,1398000.0,5.0,6.0,2.01,Connecticut,6883.0,3854.0,2020-07-23
4879,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4880,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4881,for_sale,199900.0,2.0,1.0,0.17,Connecticut,6770.0,840.0,2020-07-23
4882,for_sale,300000.0,6.0,2.0,0.26,Connecticut,6340.0,2741.0,2020-07-23
4883,for_sale,310000.0,3.0,,0.07,Pennsylvania,19136.0,1702.0,2020-07-23
4884,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4885,for_sale,559000.0,4.0,2.0,0.14,New York,10465.0,1860.0,2020-07-23
4886,for_sale,1095000.0,6.0,4.0,0.1,New York,10314.0,2600.0,2020-07-23
4887,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4888,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4889,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4890,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4891,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4892,for_sale,1398000.0,5.0,6.0,2.01,Connecticut,6883.0,3854.0,2020-07-23
4893,for_sale,199900.0,2.0,1.0,0.17,Connecticut,6770.0,840.0,2020-07-23
4894,for_sale,1095000.0,6.0,4.0,0.1,New York,10314.0,2600.0,2020-07-23
4895,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4896,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4897,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4898,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4899,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4900,for_sale,199900.0,2.0,1.0,0.17,Connecticut,6770.0,840.0,2020-07-23
4901,for_sale,199900.0,2.0,1.0,0.17,Connecticut,6770.0,840.0,2020-07-23
4902,for_sale,300000.0,6.0,2.0,0.26,Connecticut,6340.0,2741.0,2020-07-23
4903,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4904,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4905,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4906,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4907,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4908,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4909,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4910,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4911,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4912,for_sale,199900.0,2.0,1.0,0.17,Connecticut,6770.0,840.0,2020-07-23
4913,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4914,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4915,for_sale,300000.0,6.0,2.0,0.26,Connecticut,6340.0,2741.0,2020-07-23
4916,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4917,for_sale,1085000.0,4.0,4.0,3.34,Connecticut,6612.0,4495.0,2020-07-23
4918,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4919,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4920,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4921,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4922,for_sale,300000.0,6.0,2.0,0.26,Connecticut,6340.0,2741.0,2020-07-23
4923,for_sale,400000.0,3.0,3.0,2.83,Connecticut,6331.0,2590.0,2020-07-23
4924,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4925,for_sale,359999.0,5.0,4.0,0.73,Connecticut,6084.0,2132.0,2020-07-23
4926,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4927,for_sale,249000.0,4.0,2.0,1.0,Vermont,5356.0,1554.0,2020-07-23
4928,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4929,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4930,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4931,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4932,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4933,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4934,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4935,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4936,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4937,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4938,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4939,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4940,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4941,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4942,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4943,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4944,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4945,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4946,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4947,for_sale,359900.0,4.0,3.0,0.68,Connecticut,6066.0,2090.0,2020-07-24
4948,for_sale,350000.0,4.0,1.0,0.09,Rhode Island,2910.0,1600.0,2020-07-24
4949,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
4950,for_sale,375000.0,4.0,2.0,0.2,New Jersey,8831.0,1686.0,2020-07-27
4951,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
4952,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
4953,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4954,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
4955,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
4956,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4957,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4958,for_sale,875000.0,5.0,3.0,0.21,New Jersey,8854.0,3041.0,2020-07-27
4959,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
4960,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
4961,for_sale,948000.0,3.0,2.0,0.16,New York,11004.0,1208.0,2020-07-27
4962,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
4963,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
4964,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
4965,for_sale,595000.0,6.0,4.0,0.11,New Jersey,7107.0,19998.0,2020-07-27
4966,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
4967,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4968,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4969,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4970,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
4971,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
4972,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
4973,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4974,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
4975,for_sale,595000.0,6.0,4.0,0.11,New Jersey,7107.0,19998.0,2020-07-27
4976,for_sale,875000.0,5.0,3.0,0.21,New Jersey,8854.0,3041.0,2020-07-27
4977,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
4978,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4979,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
4980,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
4981,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
4982,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
4983,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
4984,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4985,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
4986,for_sale,899000.0,5.0,5.0,0.35,New York,11733.0,4185.0,2020-07-27
4987,for_sale,214990.0,4.0,2.0,0.1,New Jersey,8016.0,1600.0,2020-07-27
4988,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
4989,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
4990,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
4991,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
4992,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
4993,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4994,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
4995,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
4996,for_sale,375000.0,4.0,2.0,0.2,New Jersey,8831.0,1686.0,2020-07-27
4997,for_sale,948000.0,3.0,2.0,0.16,New York,11004.0,1208.0,2020-07-27
4998,for_sale,214990.0,4.0,2.0,0.1,New Jersey,8016.0,1600.0,2020-07-27
4999,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5000,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
5001,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5002,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5003,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
5004,for_sale,375000.0,4.0,2.0,0.2,New Jersey,8831.0,1686.0,2020-07-27
5005,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5006,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5007,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5008,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5009,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5010,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5011,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5012,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5013,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
5014,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5015,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5016,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5017,for_sale,375000.0,4.0,2.0,0.2,New Jersey,8831.0,1686.0,2020-07-27
5018,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5019,for_sale,948000.0,3.0,2.0,0.16,New York,11004.0,1208.0,2020-07-27
5020,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5021,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5022,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5023,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5024,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5025,for_sale,375000.0,4.0,2.0,0.2,New Jersey,8831.0,1686.0,2020-07-27
5026,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5027,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5028,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
5029,for_sale,475000.0,3.0,3.0,0.03,Pennsylvania,19348.0,2365.0,2020-07-27
5030,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5031,for_sale,875000.0,5.0,3.0,0.21,New Jersey,8854.0,3041.0,2020-07-27
5032,for_sale,375000.0,4.0,2.0,0.2,New Jersey,8831.0,1686.0,2020-07-27
5033,for_sale,875000.0,5.0,3.0,0.21,New Jersey,8854.0,3041.0,2020-07-27
5034,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5035,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5036,for_sale,875000.0,5.0,3.0,0.21,New Jersey,8854.0,3041.0,2020-07-27
5037,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5038,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5039,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5040,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5041,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5042,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5043,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5044,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5045,for_sale,875000.0,5.0,3.0,0.21,New Jersey,8854.0,3041.0,2020-07-27
5046,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
5047,for_sale,375000.0,4.0,2.0,0.2,New Jersey,8831.0,1686.0,2020-07-27
5048,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
5049,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5050,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5051,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5052,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5053,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
5054,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
5055,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5056,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5057,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
5058,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5059,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5060,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5061,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5062,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5063,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5064,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5065,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
5066,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5067,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5068,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5069,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5070,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
5071,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5072,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5073,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5074,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5075,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5076,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5077,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5078,for_sale,379000.0,4.0,2.0,0.14,New Jersey,8805.0,1131.0,2020-07-27
5079,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5080,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5081,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5082,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5083,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5084,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5085,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5086,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5087,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5088,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5089,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5090,for_sale,280000.0,3.0,2.0,0.09,Rhode Island,2910.0,1128.0,2020-07-27
5091,for_sale,375000.0,4.0,2.0,0.2,New Jersey,8831.0,1686.0,2020-07-27
5092,for_sale,875000.0,5.0,3.0,0.21,New Jersey,8854.0,3041.0,2020-07-27
5093,for_sale,399999.0,7.0,4.0,0.49,Maine,4401.0,3436.0,2020-07-27
5094,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5095,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5096,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5097,for_sale,214990.0,4.0,2.0,0.1,New Jersey,8016.0,1600.0,2020-07-27
5098,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5099,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5100,for_sale,949900.0,5.0,3.0,0.22,New Jersey,8824.0,3074.0,2020-07-27
5101,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5102,for_sale,204900.0,3.0,1.0,0.22,Connecticut,6096.0,1063.0,2020-07-27
5103,for_sale,214990.0,4.0,2.0,0.1,New Jersey,8016.0,1600.0,2020-07-27
5104,for_sale,187500.0,2.0,1.0,0.5,Rhode Island,2917.0,1232.0,2020-07-27
5105,for_sale,875000.0,5.0,3.0,0.21,New Jersey,8854.0,3041.0,2020-07-27
5106,for_sale,91500.0,2.0,1.0,2.0,Vermont,5046.0,950.0,2020-07-27
5107,for_sale,319900.0,3.0,1.0,0.34,New Hampshire,3038.0,1968.0,2020-07-27
5108,for_sale,315000.0,3.0,2.0,2.1,Connecticut,6787.0,1818.0,2020-07-28
5109,for_sale,499000.0,2.0,2.0,0.07,New York,10522.0,1545.0,2020-07-28
5110,for_sale,40999.0,3.0,1.0,0.05,New Jersey,8609.0,2545.0,2020-07-28
5111,for_sale,574900.0,5.0,3.0,0.02,Pennsylvania,19125.0,2400.0,2020-07-28
5112,for_sale,315000.0,3.0,2.0,2.1,Connecticut,6787.0,1818.0,2020-07-28
5113,for_sale,499000.0,2.0,2.0,0.07,New York,10522.0,1545.0,2020-07-28
5114,for_sale,455000.0,8.0,5.0,0.09,Rhode Island,2904.0,3508.0,2020-07-28
5115,for_sale,549000.0,6.0,3.0,0.06,New Jersey,7112.0,3000.0,2020-07-28
5116,for_sale,299900.0,3.0,2.0,0.52,Connecticut,6712.0,1514.0,2020-07-28
5117,for_sale,40999.0,3.0,1.0,0.05,New Jersey,8609.0,2545.0,2020-07-28
5118,for_sale,40999.0,3.0,1.0,0.05,New Jersey,8609.0,2545.0,2020-07-28
5119,for_sale,574900.0,5.0,3.0,0.02,Pennsylvania,19125.0,2400.0,2020-07-28
5120,for_sale,40999.0,3.0,1.0,0.05,New Jersey,8609.0,2545.0,2020-07-28
5121,for_sale,549000.0,6.0,3.0,0.06,New Jersey,7112.0,3000.0,2020-07-28
5122,for_sale,455000.0,8.0,5.0,0.09,Rhode Island,2904.0,3508.0,2020-07-28
5123,for_sale,315000.0,3.0,2.0,2.1,Connecticut,6787.0,1818.0,2020-07-28
5124,for_sale,455000.0,8.0,5.0,0.09,Rhode Island,2904.0,3508.0,2020-07-28
5125,for_sale,549000.0,6.0,3.0,0.06,New Jersey,7112.0,3000.0,2020-07-28
5126,for_sale,449900.0,4.0,3.0,1.2,Connecticut,6074.0,2553.0,2020-07-28
5127,for_sale,455000.0,8.0,5.0,0.09,Rhode Island,2904.0,3508.0,2020-07-28
5128,for_sale,299900.0,3.0,2.0,0.52,Connecticut,6712.0,1514.0,2020-07-28
5129,for_sale,40999.0,3.0,1.0,0.05,New Jersey,8609.0,2545.0,2020-07-28
5130,for_sale,449900.0,4.0,3.0,1.2,Connecticut,6074.0,2553.0,2020-07-28
5131,for_sale,499000.0,2.0,2.0,0.07,New York,10522.0,1545.0,2020-07-28
5132,for_sale,299900.0,3.0,2.0,0.52,Connecticut,6712.0,1514.0,2020-07-28
5133,for_sale,499000.0,2.0,2.0,0.07,New York,10522.0,1545.0,2020-07-28
5134,for_sale,499000.0,2.0,2.0,0.07,New York,10522.0,1545.0,2020-07-28
5135,for_sale,299900.0,3.0,2.0,0.52,Connecticut,6712.0,1514.0,2020-07-28
5136,for_sale,315000.0,3.0,2.0,2.1,Connecticut,6787.0,1818.0,2020-07-28
5137,for_sale,299900.0,3.0,2.0,0.52,Connecticut,6712.0,1514.0,2020-07-28
5138,for_sale,315000.0,3.0,2.0,2.1,Connecticut,6787.0,1818.0,2020-07-28
5139,for_sale,549000.0,6.0,3.0,0.06,New Jersey,7112.0,3000.0,2020-07-28
5140,for_sale,40999.0,3.0,1.0,0.05,New Jersey,8609.0,2545.0,2020-07-28
